rank,handler,call_name,registered_name,size,country,mu,sigma,displayed_rating,tier,provisional,num_runs,last_competition
262,Perry Dewitt,Wit,Nac Mach Pride Creek's Walk It Like I Talk It Mxb Mjb,Large,USA,26.2539,5.5012,1390.0,Expert,true,8,EO 2025
263,Anna Eifert,Holman's Nebraska,Holman's Minden Törpilla,Large,HUN,26.2404,5.4989,1389.7,Expert,true,8,Slovenian Open 2025
264,Sabina Håkansson,Ibra,For The Win Sneaky Ibra,Large,SWE,23.7774,4.6781,1389.7,Expert,true,11,Norwegian Open 2025
265,Christos Patsios,,"Harmony Clever Canin ""Shine"" ""Harmony Clever Canin ""Shine""""",Large,GRC,23.7518,4.6729,1389.3,Expert,true,11,FMBB World Championship 2025
266,Veres Zsuzsa,Lys,Kill' Em All In The Star,Large,PRT,28.0524,6.1138,1388.4,Expert,true,6,AWC 2024
267,Hana Rothmeierová,Bebe,,Large,SVK,28.9352,6.4356,1385.1,Expert,true,5,Croatian Open 2024
268,Alena Vitáková,,Aggi od Roubenky,Large,CZE,26.114,5.5049,1384.0,Expert,true,8,Prague Agility Party 2025
269,Kathrin Wapelhorst,Black Mamba,,Large,DEU,25.156,5.1903,1383.4,Expert,true,9,Polish Open 2026 (IN & L)
270,Rachele Corradini,Omertà,,Large,FRA,26.9233,5.7873,1382.5,Expert,true,7,FMBB World Championship 2025
271,Natálie Šišovská,Messi,,Large,CZE,24.3981,4.9519,1381.7,Expert,true,10,Polish Open SOFT 2025 (IN & L)
272,Anita Hendra,Freya,Apo Calyps Ellegend Trilogy,Large,POL,25.9744,5.4806,1381.3,Competitor,true,8,Polish Open 2026 (IN & L)
273,Anne Karlsson,Berit,TheLook No-Limit Berit,Large,SWE,24.9676,5.1491,1380.8,Competitor,true,9,Norwegian Open 2025
274,Tobias Wüst,Life,Bääm Thatu2019s Life With Eager To Work,Large,DEU,27.8451,6.1178,1379.7,Competitor,true,6,AWC 2025
275,Traj Tamas,Riu,Once Again Riu My Queen,Large,HUN,26.8827,5.7999,1379.3,Competitor,true,7,AWC 2024
276,Meredith Dalton,Crush,Fandabidozi I Have a Crush,Large,GBR,26.8327,5.7857,1379.0,Competitor,true,7,EO 2025
277,Karen Briffoz,Guido,,Large,BEL,27.6434,6.0634,1378.1,Competitor,true,6,EO 2025
278,Sara Penazzato,Noemi,,Large,ITA,26.8271,5.7922,1378.0,Competitor,true,7,EO 2025
279,Josefina Sipilä,SUPRAVULPES BROIDI,,Large,,29.6796,6.7796,1373.6,Competitor,true,4,Midsummer Dog Sports Festival 2024
280,Sari Vähäniitty,Promillen isokaato,,Large,FIN,28.4719,6.3782,1373.5,Competitor,true,5,AWC 2025
281,Gitte Eilstrup,Beat,Beat by Sweety World of Matrix Beat,Large,DNK,24.9702,5.2293,1371.3,Competitor,true,9,Norwegian Open 2025
282,Erika Nordberg,Tuva,,Large,SWE,24.8903,5.2036,1371.2,Competitor,true,9,Norwegian Open 2025
283,Bucharová Kristýna,Bria,Bria od Morového sloupu Bria,Large,CZE,24.9426,5.229,1370.2,Competitor,true,9,FMBB World Championship 2025
284,Barbora Kabátová,,Here I am Mr. Speck Simple Reason,Large,,28.5335,6.4331,1369.4,Competitor,true,5,Moravia Open 2025
285,Debora Magnani,,TIA DEI MATIBLU,Large,ITA,29.5099,6.7614,1369.0,Competitor,true,4,ProsecCup 2024
286,Fanny Gott,Lad,,Large,SWE,24.0847,4.9549,1368.8,Competitor,true,10,Polish Open 2026 (IN & L)
287,Petra Andrýsková,Go Moana,Go Moana Z Čertovy Kazatelny,Large,CZE,27.5324,6.111,1368.0,Competitor,true,6,AWC 2025
288,Tarjei Bratt,Posh,,Large,NOR,26.5566,5.7876,1367.8,Competitor,true,7,Norwegian Open 2024
289,Giovanni Salomoni,Hawk-Kobe,,Large,ITA,27.4273,6.0818,1367.3,Competitor,true,6,AWC 2025
290,Mikko Aaltonen,Kesy,Promillen Jamaica Shake,Large,FIN,23.9425,4.9289,1366.2,Competitor,true,10,Nordic Agility Championship 2025
291,Rita Annus,Zirka,Be My Zirka from Extreme Team Extreme Team,Large,EST,23.2911,4.7181,1365.5,Competitor,true,11,Prague Agility Party 2025
292,Erwin Schoffelen,Tj,,Large,FIN,29.4372,6.7722,1364.8,Competitor,true,4,Dutch Open 2025
293,Daniel Brym,Rafiki,Vicky Rafiki Dajavera,Large,CZE,26.5202,5.8007,1364.7,Competitor,true,7,Polish Open 2026 (IN & L)
294,Dominika Kohoutová,Piña,,Large,CZE,28.3805,6.4284,1363.8,Competitor,true,5,Polish Open SOFT 2025 (IN & L)
295,Andreas Adlboller,Fleet,Herding Devils Flanking Fleet Fleet,Large,AUT,26.4459,5.7852,1363.6,Competitor,true,7,Slovenian Open 2025
296,Magdalena Ziolkowska,Maigi,"Free Your MaiGirma ""MaiGi"" ""Free Your MaiGirma ""MaiGi""""",Large,POL,25.5207,5.4786,1363.4,Competitor,true,8,Hungarian Open 2025
297,Michaela Koucká,,A3Ch Arnošt  Šťastná smečka,Large,,23.9123,4.9455,1363.0,Competitor,true,10,Moravia Open 2025
298,Nathalie de Korte-Tarant,Brave,Legends of the Future Oy the Brave,Large,FIN,28.2922,6.4111,1362.4,Competitor,true,5,Dutch Open 2025
299,Petra Kolegarova,Buddy,,Large,CZE,26.4332,5.8086,1360.3,Competitor,true,7,Polish Open SOFT 2025 (IN & L)
300,PIETRO TEMPINI,ALOHOMOR,ALOHOMORA DETTA  INDY,Large,ITA,27.2593,6.0851,1360.2,Competitor,true,6,ProsecCup 2025
301,Gemma Fabbro,cp,,Large,HRV,29.2564,6.7521,1360.0,Competitor,true,4,ProsecCup 2025
302,Robert Bratt,Søs,Jenzan Søs Narjana,Large,NOR,23.6942,4.8988,1359.9,Competitor,true,10,AWC 2025
303,Tomasz Czekaj,,Cohen from Fairy Shadows,Large,POL,24.5771,5.2005,1359.0,Competitor,true,9,Prague Agility Party 2025
304,Lorenzo Celic,Reason,A momentary lapse of reason,Large,ITA,20.9923,4.0077,1358.8,Competitor,true,14,Austrian Agility Open 2025
305,Francesco Bonetti,,VIPER IN THE STAR,Large,ITA,28.2278,6.4243,1358.2,Competitor,true,5,ProsecCup 2024
306,Ingrid Sats,Debbie,Gamma Ray Rebell Represent,Large,EST,21.0682,4.0393,1358.0,Competitor,true,14,Polish Open SOFT 2025 (IN & L)
307,Brigitte Hampl,Tim,Awakening Tim of Flagmount Tim,Large,AUT,22.3278,4.4609,1357.8,Competitor,true,12,Hungarian Open 2025
308,sara penazzato,cp,,Large,ITA,29.2388,6.7805,1355.9,Competitor,true,4,ProsecCup 2025
309,Kaja Sajek,Misty,,Large,POL,24.5679,5.2247,1355.7,Competitor,true,9,Polish Open SOFT 2025 (IN & L)
310,Kairi Sälik,,TEAM LEIKSAID OLIVIJA,Large,,18.3393,3.1742,1352.7,Competitor,false,18,Midsummer Dog Sports Festival 2025
311,ILARIA CARIMATI,CHUMBAWAMBA,,Large,ITA,23.9535,5.0543,1351.6,Competitor,true,9,ProsecCup 2025
312,Elin Carlsson,Joey,,Large,SWE,26.9807,6.0682,1351.0,Competitor,true,6,Norwegian Open 2025
313,Isabel Guedes,Wish,,Large,PRT,26.168,5.8064,1349.9,Competitor,true,7,EO 2025
314,Jana Pastorová,Amálka,Amálka  Životní láska,Large,CZE,22.1449,4.4665,1349.8,Competitor,true,12,Prague Agility Party 2025
315,Sari Johanna Laurikkala,Ninja,BE MY NINJA FROM EXTREME TEAM,Large,,29.0473,6.7703,1349.4,Competitor,true,4,Midsummer Dog Sports Festival 2024
316,Alar Kivilo,Yoko,Shadow of Aire Yoko,Large,EST,22.1697,4.4814,1349.0,Competitor,true,12,Polish Open 2026 (IN & L)
317,Mirja Lapanja,Gin,Shadow of Aire After Gin Party Gin,Large,SVN,25.1454,5.4755,1348.8,Competitor,true,8,Slovenian Open 2025
318,Marie Zaleschak,Vila,Skovfarmens Chocolate QD Fairytale,Large,AUT,25.2155,5.504,1348.1,Competitor,true,8,Austrian Agility Open 2025
319,Bianka Göbel,Wia,,Large,DEU,24.3834,5.2292,1347.8,Competitor,true,9,Prague Agility Party 2024
320,Langreiter Valentina,Unique,Mind The Dog Quantico,Large,AUT,23.4715,4.9288,1347.4,Competitor,true,10,Austrian Agility Open 2025
321,Radka Křelinová,Edwin  Ťapka,,Large,CZE,28.9812,6.7801,1345.6,Competitor,true,4,Prague Agility Party 2025
322,Rossella  Piana,,HEAVEN RAINBOW SUPUNNA,Large,ITA,28.8138,6.7329,1344.6,Competitor,true,4,ProsecCup 2025
323,Gabriella Ravelli,April,ATOMIC CAT DETTA APRIL,Large,ITA,26.8694,6.0904,1343.9,Competitor,true,6,JOAWC/SOAWC 2025
324,Kárová Anna,Raya,A Strawberry Müsli from Malibo land,Large,CZE,26.0071,5.8052,1343.7,Competitor,true,7,Prague Agility Party 2025
325,Anastasiia Kartashova,Burrito,,Large,UKR,26.8125,6.0746,1343.5,Competitor,true,6,Polish Open 2026 (IN & L)
326,Anais Lion,Siu,Lucky summer rush to see you again Siu,Large,FRA,26.8917,6.1038,1343.2,Competitor,true,6,Slovenian Open 2025
327,Ina Spaetgens,Tak,Fire Inspired Hakuna Matata Tak,Large,DEU,24.1264,5.1864,1342.7,Competitor,true,9,Polish Open 2026 (IN & L)
328,Fausto Carvalho,Becky,,Large,PRT,26.9145,6.1182,1342.4,Competitor,true,6,EO 2025
329,Michaela Koucká,,A3Ch Bibbien Strambery,Large,,24.1861,5.2112,1342.1,Competitor,true,9,Moravia Open 2025
330,Erika Joy Isabella Nordberg,,Airland living in a hole in one,Large,,25.683,5.7155,1341.5,Competitor,true,7,Midsummer Dog Sports Festival 2025
331,Elke Stadler,Hina,,Large,AUT,24.1167,5.1982,1340.9,Competitor,true,9,Prague Agility Party 2025
332,Michaela Hadrbolcová,Chiquita,Chiquita Dai Muratori,Large,CZE,26.8662,6.1145,1340.9,Competitor,true,6,Polish Open SOFT 2025 (IN & L)
333,Lydia Karakonstanti,Vega,Vega Stardust Won't Settle,Large,AUT,28.823,6.7711,1340.4,Competitor,true,4,EO 2025
334,Olga Edrova,Reed,Surprise Spin Stars Power Dogs,Large,CZE,27.7776,6.4343,1339.0,Competitor,true,5,AWC 2024
335,Svetlana  Kreslina,Flyland Unstoppable,Flyland Nothing s Impossible,Large,LVA,28.7925,6.7773,1338.4,Competitor,true,4,Midsummer Dog Sports Festival 2025
336,Pierluigi Polesello,cp,,Large,ITA,26.5127,6.0224,1337.8,Competitor,true,6,ProsecCup 2025
337,Gustaf Elgh,Toberoi Pumpkin,,Large,SWE,27.5029,6.3563,1337.4,Competitor,true,5,AWC 2025
338,Gioacchino Bono,cp,,Large,ITA,25.7053,5.7615,1336.8,Competitor,true,7,ProsecCup 2025
339,Laura Sutinen,,Khaos of Quick Angel,Large,FIN,27.5309,6.3765,1336.1,Competitor,true,5,AWC 2025
340,Řezníčková  Nikola,Lú,,Large,CZE,25.8122,5.8055,1335.8,Competitor,true,7,Prague Agility Party 2024
341,Francesco  Zaccarini,,SHEPWORLD HIGHWAY TO HELL,Large,ITA,24.7654,5.4672,1334.6,Competitor,true,8,ProsecCup 2025
342,Reinischová Klára,Forma,,Large,CZE,26.6982,6.1166,1333.9,Competitor,true,6,Prague Agility Party 2024
343,Jouni Orenius,,FIRE INSPIRED MAGMA,Large,SWE,25.5491,5.7409,1333.1,Competitor,true,7,Midsummer Dog Sports Festival 2025
344,Veronika Veselá,Kaspian,,Large,CZE,21.6016,4.4253,1333.0,Competitor,true,12,Polish Open 2025 (IN & L)
345,Anna Pospisilova,Metaxa,,Large,SVK,26.5767,6.0868,1332.6,Competitor,true,6,Austrian Agility Open 2025
346,Langreiter Valentina,Five,High Five Of Austrian Diamonds,Large,AUT,23.9785,5.2315,1331.4,Competitor,true,9,Austrian Agility Open 2025
347,Sabrina Bierleutgeb,,Break Your Limits Joey Tribiani Break Your Limits,Large,AUT,24.6954,5.471,1331.3,Competitor,true,8,Prague Agility Party 2025
348,Jan Unger,Fanta,Frisky Fantine z Čertovy kazatelny,Large,CZE,28.6409,6.7885,1331.0,Competitor,true,4,Moravia Open 2025
349,Anna Kouneli,Mawlch Fiona,"Mawlch Fiona ""May"" ""Mawlch Fiona ""May""""",Large,GRC,26.4853,6.0789,1329.9,Competitor,true,6,AWC 2025
350,Corina Eckl,Riu,Running Rabbits Black Moon,Large,,27.5118,6.4227,1329.7,Competitor,true,5,Moravia Open 2024
351,Vyplelová Petra,Flank “Ray”,,Large,CZE,26.5974,6.1185,1329.7,Competitor,true,6,Prague Agility Party 2024
352,Ferrari Luca,,Chesterfield della Linea,Large,ITA,25.656,5.806,1329.5,Competitor,true,7,Prague Agility Party 2024
353,Juulia Savolainen,Naos,Empire of Fire Rising Star Naos Naos,Large,FIN,17.9334,3.2329,1329.4,Competitor,false,18,Norwegian Open 2025
354,Wendy Willemse,Draig,Legends of the Future Draig Euraid,Large,NLD,26.5828,6.118,1329.2,Competitor,true,6,AWC 2025
355,Michaela Táflová,,And Fly High Be Different,Large,CZE,25.5703,5.7877,1328.3,Competitor,true,7,Prague Agility Party 2025
356,Sari Vähäniitty,Ykä,,Large,FIN,26.4804,6.0924,1328.1,Competitor,true,6,Nordic Agility Championship 2024
357,Lydia Karakonstanti,,Radioactive Chacco Chitto Blue,Large,POL,28.4905,6.7677,1327.5,Competitor,true,4,ProsecCup 2024
358,Odile Florian,Night,Nightmare Giving a thrill,Large,FRA,26.5193,6.1116,1327.4,Competitor,true,6,Prague Agility Party 2024
359,Alejandro Barrios,Flash,Flash of Sweetness Dreams,Large,URY,23.0714,4.9689,1326.6,Competitor,true,10,AWC 2025
360,Mette Björne,,Bot Fyhr's Bot,Large,SWE,27.4198,6.4223,1326.1,Competitor,true,5,Slovenian Open 2025
361,João Oliveira,Shep,Unico Shep de São Gonçalo,Large,PRT,23.0507,4.9692,1325.7,Competitor,true,10,EO 2025
362,Sarune  Tautvaisaite,,Elito stilius Marseille,Large,LTU,25.3091,5.723,1325.6,Competitor,true,7,Midsummer Dog Sports Festival 2025
363,Priscilla Marocchini,cp,,Large,ITA,28.2739,6.7163,1325.0,Competitor,true,4,ProsecCup 2025
364,Päivi Männistö-Rahunen,,Promillen Joy Jumper,Large,FIN,27.3598,6.425,1323.4,Competitor,true,5,JOAWC/SOAWC 2024
365,Hans Haenny,Light,,Large,CHE,28.2865,6.7348,1323.3,Competitor,true,4,Polish Open 2025 (IN & L)
366,Vaida Šilvienė,BE'SHANGO BALKŪNAI,,Large,LTU,26.382,6.1047,1322.7,Competitor,true,6,AWC 2025
367,Holsteens Jessica,Siou,Ready2Rock Siou Shepter,Large,CZE,25.4759,5.8026,1322.7,Competitor,true,7,Prague Agility Party 2024
368,Maria Evstigneeva,Svagni Leela,,Large,,26.0115,5.9819,1322.6,Competitor,true,6,Midsummer Dog Sports Festival 2024
369,Petra Andrýsková,Mojky,,Large,CZE,28.3815,6.7752,1322.2,Competitor,true,4,Polish Open 2026 (IN & L)
370,Zofia Kowalczewska,Kleks,,Large,POL,25.4565,5.8021,1322.0,Competitor,true,7,Polish Open SOFT 2024 (IN & L)
371,Eva Uhrová,Pupu,,Large,CZE,22.0974,4.6947,1320.5,Competitor,true,11,Polish Open 2026 (IN & L)
372,Sun Zenner,Frosty,,Large,DEU,27.3469,6.4463,1320.3,Competitor,true,5,EO 2025
373,Herzog Andrea,Chip,,Large,,28.1268,6.7207,1318.6,Competitor,true,4,Austrian Agility Open 2025
374,Colavolpe Lion Anaïs,Siu,Lucky summer rush to see you again,Large,FRA,27.2739,6.4382,1318.4,Competitor,true,5,Hungarian Open 2025
375,Joanna Fischer,Ossa,,Large,POL,27.2031,6.4158,1318.2,Competitor,true,5,Polish Open SOFT 2025 (IN & L)
376,Antonio Maria Fantetti,,WILL BE FOCUS STARS POWER DOGS,Large,POL,28.2404,6.7634,1318.0,Competitor,true,4,ProsecCup 2024
377,Molnár Adrienn,ASTI,Lucky Summer Spumante,Large,,19.928,3.9999,1317.1,Competitor,false,14,Moravia Open 2025
378,Esther Falck Jakobsen,Fjellmannsplass Bia,,Large,NOR,28.1554,6.7475,1316.5,Competitor,true,4,AWC 2025
379,Esther Falck Jakobsen,Dixie,,Large,NOR,24.4445,5.5164,1315.8,Competitor,true,8,Norwegian Open 2025
380,Jana Caffrey,Leia,,Large,CZE,21.946,4.7024,1313.6,Competitor,true,11,Polish Open SOFT 2025 (IN & L)
381,Lenka Sack,,Dreaming Sisi Neverending Force,Large,CZE,27.1149,6.4307,1312.9,Competitor,true,5,Prague Agility Party 2025
382,Anna Muszyńska,Ice,NNL sid Ice Tea,Large,POL,21.9068,4.698,1312.5,Competitor,true,11,Polish Open SOFT 2025 (IN & L)
383,Cristina Bizzi,,Mind the Dog Ragnarok Thestral,Large,ITA,24.2442,5.4813,1312.0,Competitor,true,8,Slovenian Open 2025
384,Lucio Urbani,,WASP DEI GUARDIANI DELLA LUNA,Large,ITA,27.7553,6.6554,1311.6,Competitor,true,4,ProsecCup 2025
385,Anni Kelkka,Peatdigger Ruby,,Large,FIN,25.9449,6.0611,1310.5,Competitor,true,6,Midsummer Dog Sports Festival 2024
386,Erik Dančišák,Nessie,NNL F Muse Nessie,Large,CZE,26.03,6.0916,1310.2,Competitor,true,6,Slovenian Open 2025
387,Sara Bacon,Trend,Tynevermoor Secret Trend,Large,GBR,27.039,6.4323,1309.7,Competitor,true,5,AWC 2024
388,Josefine Munke,Moon,,Large,FIN,28.0161,6.7575,1309.7,Competitor,true,4,Dutch Open 2025
389,César Martinez,Lilly,,Large,ESP,27.0258,6.4309,1309.3,Competitor,true,5,EO 2024
390,Vladimír Macura,Meggie,'Meggie' Vladimír Macura,Large,CZE,26.0268,6.1016,1308.9,Competitor,true,6,Moravia Open 2024
391,Iban Cubedo Alcazar,FCI,You Know Dash Best My Dream,Large,ESP,28.0741,6.7846,1308.8,Competitor,true,4,AWC 2025
392,Julie Krátká,Bali,,Large,CZE,24.0895,5.4629,1308.0,Competitor,true,8,Prague Agility Party 2024
393,ilaria rizzo,,Ordinary love des plaines du minervois Luvi,Large,FRA,27.8803,6.732,1307.4,Competitor,true,4,FMBB World Championship 2025
394,Barbora Novotná,Heriet Ťapka,,Large,CZE,26.9876,6.4352,1307.3,Competitor,true,5,Prague Agility Party 2025
395,Nicolas Reinfeld,Ruby,,Large,FIN,24.9691,5.7637,1307.1,Competitor,true,7,Dutch Open 2025
396,Trevor Shelswell,Fluke,Clatterhack What The Fluke,Large,GBR,27.0031,6.4448,1306.7,Competitor,true,5,JOAWC/SOAWC 2025
397,Mikko Naumanen,VALKOHAMPAAN IHMEOTUS,,Large,,25.9055,6.0807,1306.5,Competitor,true,6,Midsummer Dog Sports Festival 2025
398,Jolanta Janusauskiene,Bartukas,,Large,LTU,26.9727,6.4421,1305.9,Competitor,true,5,Polish Open SOFT 2024 (IN & L)
399,Emilie Sales,Pep'S,Pep'S Gunly De Loustalarie Des Bourdalats,Large,FRA,24.1175,5.5151,1302.9,Competitor,true,8,AWC 2025
400,Janne Lise de Boer,Oodi,,Large,FIN,26.7391,6.3908,1302.7,Competitor,true,5,Dutch Open 2025
401,Johansson Peter,Tax,,Large,SWE,25.9278,6.121,1302.6,Competitor,true,6,Norwegian Open 2025
402,Mauritsch Gloria,Bexx,,Large,AUT,25.9036,6.116,1302.2,Competitor,true,6,Prague Agility Party 2024
403,Laura Poos,Tully,,Large,LUX,24.0964,5.5156,1302.0,Competitor,true,8,EO 2025
404,Katka Tercova,Aiyta Sapanaska,,Large,AUT,26.7627,6.4077,1301.6,Competitor,true,5,Moravia Open 2025
405,Kinga Kubecka,Harnaś,,Large,POL,24.9158,5.7919,1301.6,Competitor,true,7,Polish Open SOFT 2025 (IN & L)
406,NICOLETTA COMUNE,KIRK DOUGLAS,,Large,ITA,25.714,6.0732,1299.8,Competitor,true,6,JOAWC/SOAWC 2025
407,Lucie Kolaříková,Arty,Arty  Od Lomu Leštinka,Large,CZE,23.9409,5.4924,1298.5,Competitor,true,8,Moravia Open 2024
408,Asko Salmi,VALKOHAMPAAN ILKOSILLAAN,Valkohampaan Ilkosillaan Nude,Large,FIN,22.1375,4.9021,1297.3,Competitor,true,10,Midsummer Dog Sports Festival 2025
409,Tania Heivers,,Luna Tale Trust Cya,Large,BEL,27.7907,6.7874,1297.1,Competitor,true,4,JOAWC/SOAWC 2024
410,Katka Terčová,Dave,,Large,CZE,26.6749,6.4272,1295.7,Competitor,true,5,Polish Open 2026 (IN & L)
411,Beatrice Pinchetti,Keep,,Large,ITA,27.7121,6.7791,1295.0,Competitor,true,4,Croatian Open 2024
412,valentina Francini,,BLACKSHEEP'S LULLABY GINGERBREAD,Large,ITA,26.4854,6.3712,1294.9,Competitor,true,5,ProsecCup 2024
413,Andrea Hanousková,Kony,,Large,CZE,26.6803,6.4355,1294.9,Competitor,true,5,Prague Agility Party 2024
414,Isabel Guedes,Neytiri,,Large,PRT,27.7211,6.784,1294.8,Competitor,true,4,AWC 2025
415,Dimitra Drakou,,ARDEMONIO FLAGRAT AETERNITAS,Large,ITA,27.1765,6.6089,1294.0,Competitor,true,4,ProsecCup 2025
416,Nadja Zürrer,,Charming Lillybel vom Gempis,Large,,27.5899,6.7506,1293.5,Competitor,true,4,Midsummer Dog Sports Festival 2025
417,Zsófa Sallay,Rira Lexgryfe,,Large,,25.5926,6.0894,1293.0,Competitor,true,6,Moravia Open 2025
418,Hana Rothmeierová,,Berenica de Bumerin Bebe,Large,SVK,27.6284,6.7722,1292.5,Competitor,true,4,Moravia Open 2025
419,Zuzanna Felczak,Hoshi,,Large,POL,27.6641,6.7855,1292.3,Competitor,true,4,Polish Open SOFT 2024 (IN & L)
420,Sprőber Hanna,Arden,Drop Of Heaven Arden,Large,HUN,26.5902,6.4296,1292.1,Competitor,true,5,EO 2025
421,Iryna Kutsenko,Irish,,Large,UKR,24.6229,5.7773,1291.6,Competitor,true,7,Polish Open SOFT 2025 (IN & L)
422,Stefanie Groitl,Deep,Deep Hit With Eager To Work,Large,DEU,26.5649,6.4267,1291.4,Competitor,true,5,Helvetic Agility Masters 2025
423,Luca Soliman,,I WANT TO BREAK FREE,Large,ITA,25.5125,6.0815,1290.7,Competitor,true,6,ProsecCup 2025
424,Oscar Morales,,Be Always By My Side Jumping Hunters,Large,,26.4563,6.401,1290.1,Competitor,true,5,Moravia Open 2025
425,LUCREZIA COZZOLI,cp,,Large,ITA,25.4118,6.057,1289.6,Competitor,true,6,ProsecCup 2025
426,Bierleutgeb Sabrina,Neo,,Large,AUT,26.5196,6.4294,1289.3,Competitor,true,5,Austrian Agility Open 2025
427,Réka Balogh-Nagy,Cinna,Beck's Hill My Dream Is Yours,Large,HUN,24.5611,5.7785,1289.0,Competitor,true,7,AWC 2024
428,Urszula Rybok,Amira,,Large,POL,26.4833,6.4255,1288.3,Competitor,true,5,Polish Open SOFT 2025 (IN & L)
429,Giacomo Biancalani,J-Music,J-MUSIC DEI MATIBLU,Large,ITA,24.5308,5.7754,1288.2,Competitor,true,7,EO 2025
430,Angela La Rocca,,QUEEN OF HEART,Large,ITA,26.0125,6.2701,1288.1,Competitor,true,5,ProsecCup 2025
431,Zsófia Sallay,,Fawkes The Firt Border On The Moon,Large,HUN,27.5428,6.7814,1287.9,Competitor,true,4,Moravia Open 2025
432,Rachel Carlson,Seismic,Tribal's Move the World,Large,USA,26.5041,6.4419,1287.1,Competitor,true,5,EO 2025
433,Kajári Bence,Halley,Blessed Borders Double Portion,Large,,25.3546,6.0607,1286.9,Competitor,true,6,Moravia Open 2025
434,Lea Kasper,Sia,,Large,DEU,26.4904,6.444,1286.3,Competitor,true,5,JOAWC/SOAWC 2025
435,Sylvie Tylšová,Drriwy,Am Drriwy Hložinka,Large,CZE,27.5097,6.7851,1286.2,Competitor,true,4,JOAWC/SOAWC 2025
436,Adrian Bajo Alonso,Gif,Redefined Action Gif,Large,ESP,27.4851,6.784,1285.3,Competitor,true,4,AWC 2025
437,Andrea Cacciatori,cp,,Large,ITA,25.9384,6.276,1284.4,Competitor,true,5,ProsecCup 2025
438,Vanessa Gandoy,Yumi,,Large,CHE,27.4599,6.7869,1284.0,Competitor,true,4,EO 2025
439,Csávás Viki,Silkka,Lucky Summer PureSoulMate,Large,,27.3974,6.7696,1283.5,Competitor,true,4,Hungarian Open 2024
440,Sandi Petač,Shark,Tirtess B'Arx Shark,Large,SVN,26.3276,6.4143,1283.4,Competitor,true,5,Slovenian Open 2025
441,Edita Namajūnienė,Lokis,,Large,LTU,24.4701,5.7946,1283.4,Competitor,true,7,Polish Open 2026 (IN & L)
442,Jana Hojdová,Juice,,Large,CZE,26.3637,6.4327,1282.6,Competitor,true,5,Polish Open SOFT 2025 (IN & L)
443,Klára Reinischová,,Fast Form  Ballarat,Large,CZE,26.3529,6.4365,1281.7,Competitor,true,5,Prague Agility Party 2025
444,Eliška Ludvíková,Litchi,,Large,CZE,26.3424,6.4344,1281.6,Competitor,true,5,Polish Open 2026 (IN & L)
445,SILVIA GROTTO,,OUT OF CONTROL IN THE STAR,Large,ITA,24.8961,5.9542,1281.3,Competitor,true,6,Alpine Agility Open 2025
446,eleonora de bei,,KING RICHARD IN THE STAR,Large,ITA,24.2303,5.7352,1281.0,Competitor,true,7,ProsecCup 2025
447,Miriam García Gómez,Ray,,Large,ESP,26.3379,6.4406,1280.6,Competitor,true,5,JOAWC/SOAWC 2025
448,Vaida Šilvienė,BESHANGO BALKŪNAI,,Large,LTU,25.0752,6.0213,1280.4,Competitor,true,6,Moravia Open 2025
449,Amandine Dogot,Rina,Rina des terre’s Harry’D Rina,Large,BEL,25.3443,6.1131,1280.2,Competitor,true,6,FMBB World Championship 2025
450,Pasi Partanen,Flit,AGILE FLIT TRUE STORY,Large,FIN,26.1933,6.3984,1279.9,Competitor,true,5,Polish Open 2025 (IN & L)
451,Marina Zampieri,Deep,Deep impact batman lovelenia Deep,Large,ITA,25.3229,6.111,1279.6,Competitor,true,6,Slovenian Open 2025
452,Theo Panen,Zeggie,,Large,FIN,26.0683,6.3601,1279.5,Competitor,true,5,Dutch Open 2025
453,sally Connell,Kit,Hob Nob Kit,Large,USA,26.2918,6.4393,1279.0,Competitor,true,5,AWC 2025
454,Adrian Bajo,Gif,Redefined Action Gif,Large,ESP,26.2939,6.4414,1278.8,Competitor,true,5,EO 2025
455,Jonathan Guillem Rodríguez,,Airland Golden City,Large,ESP,27.2945,6.7772,1278.5,Competitor,true,4,AWC 2025
456,Kateřina Terčová,,A3Ch Libby Granting Pleasure,Large,,27.2879,6.7759,1278.4,Competitor,true,4,Moravia Open 2024
457,Egor Suhhanov,,Follow The Leader Walter Smash,Large,EST,24.2087,5.7547,1277.8,Competitor,true,7,Midsummer Dog Sports Festival 2025
458,Zdenek Smrček,Sysel,,Large,SVK,27.221,6.7667,1276.8,Competitor,true,4,Croatian Open 2024
459,Sussi Nederskov Nielsen,Ivey,,Large,DNK,26.1842,6.432,1275.5,Competitor,true,5,Norwegian Open 2025
460,Monika Rylska,Focaccia,,Large,POL,27.2056,6.7826,1274.3,Competitor,true,4,EO 2025
461,Antonella Giurastante,Whitney,WHITNEY WALKS WITH ME IN THE STAR,Large,ITA,27.1966,6.7804,1274.2,Competitor,true,4,JOAWC/SOAWC 2025
462,Mathilde Combe,,Elastic Heart Fire Inspired,Large,FRA,27.1846,6.783,1273.4,Competitor,true,4,Prague Agility Party 2025
463,Stefi Praakli,Le,,Large,EST,23.2262,5.4715,1272.5,Competitor,true,8,Polish Open SOFT 2025 (IN & L)
464,Julie Torgersen Nilsen,Sansa,Garegårdens Extreme Sansa,Large,NOR,22.389,5.1971,1271.9,Competitor,true,9,AWC 2025
